COUNTRY_CODE,COUNTRY,GHE_CAUSE_CODE,GHE_CAUSE_TYPE,GHE_CAUSE_TITLE,YEAR,SEX_CODE,AGEGROUP_CODE,POPULATION,DEATHS,DEATHS_RATE,DEATHS_100K,DALY,DALY_RATE,DALY_100K
USA,United States of America,920,Noncommunicable diseases,Idiopathic intellectual disability,2000,FMLE,YEARS15-19,9710357.0,4.4,4.5e-07,0.0,5774.5,0.00059467,59.5
USA,United States of America,110,"Communicable, maternal, perinatal and nutritional conditions",Diarrhoeal diseases,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,5312.5,0.0005471,54.7
USA,United States of America,50,"Communicable, maternal, perinatal and nutritional conditions",Syphilis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,4.4,4.6e-07,0.0
USA,United States of America,140,"Communicable, maternal, perinatal and nutritional conditions",Diphtheria,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1244,Noncommunicable diseases,Inflammatory bowel disease,2000,FMLE,YEARS15-19,9710357.0,2.2,2.3e-07,0.0,1609.7,0.00016577,16.6
USA,United States of America,1120,Noncommunicable diseases,Hypertensive heart disease,2000,FMLE,YEARS15-19,9710357.0,3.3,3.4e-07,0.0,242.3,2.495e-05,2.5
USA,United States of America,670,Noncommunicable diseases,Pancreas cancer,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.9,9e-08,0.0
USA,United States of America,230,"Communicable, maternal, perinatal and nutritional conditions",African trypanosomiasis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,362,"Communicable, maternal, perinatal and nutritional conditions",Food-bourne trematodes,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1240,Noncommunicable diseases,Appendicitis,2000,FMLE,YEARS15-19,9710357.0,3.3,3.4e-07,0.0,539.0,5.551e-05,5.6
USA,United States of America,190,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis B,2000,FMLE,YEARS15-19,9710357.0,2.0,2.1e-07,0.0,152.0,1.566e-05,1.6
USA,United States of America,80,"Communicable, maternal, perinatal and nutritional conditions",Trichomoniasis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,153.6,1.582e-05,1.6
USA,United States of America,1580,Injuries,Natural disasters,2000,FMLE,YEARS15-19,9710357.0,2.5,2.6e-07,0.0,200.9,2.069e-05,2.1
USA,United States of America,1350,Noncommunicable diseases,Rheumatoid arthritis,2000,FMLE,YEARS15-19,9710357.0,1.1,1.1e-07,0.0,1716.1,0.00017673,17.7
USA,United States of America,30,"Communicable, maternal, perinatal and nutritional conditions",Tuberculosis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,95.0,9.78e-06,1.0
USA,United States of America,750,Noncommunicable diseases,Bladder cancer,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,8.2,8.5e-07,0.1
USA,United States of America,1246,Noncommunicable diseases,Gallbladder and biliary diseases,2000,FMLE,YEARS15-19,9710357.0,1.1,1.1e-07,0.0,1768.0,0.00018207,18.2
USA,United States of America,640,Noncommunicable diseases,Stomach cancer,2000,FMLE,YEARS15-19,9710357.0,3.5,3.7e-07,0.0,259.7,2.674e-05,2.7
USA,United States of America,580,"Communicable, maternal, perinatal and nutritional conditions",Iron-deficiency anaemia,2000,FMLE,YEARS15-19,9710357.0,1.1,1.1e-07,0.0,7772.7,0.00080046,80.0
USA,United States of America,1050,Noncommunicable diseases,Uncorrected refractive errors,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,13148.5,0.00135407,135.4
USA,United States of America,180,"Communicable, maternal, perinatal and nutritional conditions",Encephalitis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,20.1,2.07e-06,0.2
USA,United States of America,205,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis E,2000,FMLE,YEARS15-19,9710357.0,0.2,2e-08,0.0,32.5,3.34e-06,0.3
USA,United States of America,910,Noncommunicable diseases,Childhood behavioural disorders,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,17115.7,0.00176262,176.3
USA,United States of America,1030,Noncommunicable diseases,Glaucoma,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1330,Noncommunicable diseases,Skin diseases,2000,FMLE,YEARS15-19,9710357.0,2.2,2.3e-07,0.0,26323.2,0.00271084,271.1
USA,United States of America,753,Noncommunicable diseases,Larynx cancer,2000,FMLE,YEARS15-19,9710357.0,1.2,1.2e-07,0.0,85.8,8.83e-06,0.9
USA,United States of America,130,"Communicable, maternal, perinatal and nutritional conditions",Whooping cough,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,3.9,4e-07,0.0
USA,United States of America,560,"Communicable, maternal, perinatal and nutritional conditions",Iodine deficiency,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,295.4,3.042e-05,3.0
USA,United States of America,752,Noncommunicable diseases,Gallbladder and biliary tract cancer,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1370,Noncommunicable diseases,Gout,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,11.4,1.18e-06,0.1
USA,United States of America,900,Noncommunicable diseases,Autism and Asperger syndrome,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,3332.9,0.00034323,34.3
USA,United States of America,360,"Communicable, maternal, perinatal and nutritional conditions",Hookworm disease,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1470,Noncommunicable diseases,Oral conditions,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,7730.1,0.00079607,79.6
USA,United States of America,1280,Noncommunicable diseases,Benign prostatic hyperplasia,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1248,Noncommunicable diseases,Pancreatitis,2000,FMLE,YEARS15-19,9710357.0,3.3,3.4e-07,0.0,384.4,3.958e-05,4.0
USA,United States of America,1080,Noncommunicable diseases,Other hearing loss,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,5625.5,0.00057933,57.9
USA,United States of America,740,Noncommunicable diseases,Prostate cancer,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,840,Noncommunicable diseases,Bipolar disorder,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,18543.0,0.00190961,191.0
USA,United States of America,755,Noncommunicable diseases,Mesothelioma,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,960,Noncommunicable diseases,Parkinson disease,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,150,"Communicable, maternal, perinatal and nutritional conditions",Measles,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,200,"Communicable, maternal, perinatal and nutritional conditions",Acute hepatitis C,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,4.6,4.7e-07,0.0
USA,United States of America,220,"Communicable, maternal, perinatal and nutritional conditions",Malaria,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,85,"Communicable, maternal, perinatal and nutritional conditions",Genital herpes,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,224.2,2.309e-05,2.3
USA,United States of America,160,"Communicable, maternal, perinatal and nutritional conditions",Tetanus,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,240,"Communicable, maternal, perinatal and nutritional conditions",Chagas disease,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,2.1,2.2e-07,0.0
USA,United States of America,742,Noncommunicable diseases,Testicular cancer,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,350,"Communicable, maternal, perinatal and nutritional conditions",Trichuriasis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,270,"Communicable, maternal, perinatal and nutritional conditions",Lymphatic filariasis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,400,"Communicable, maternal, perinatal and nutritional conditions",Upper respiratory infections,2000,FMLE,YEARS15-19,9710357.0,3.3,3.4e-07,0.0,11035.1,0.00113643,113.6
USA,United States of America,315,"Communicable, maternal, perinatal and nutritional conditions",Yellow fever,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,570,"Communicable, maternal, perinatal and nutritional conditions",Vitamin A deficiency,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1060,Noncommunicable diseases,Macular degeneration,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1242,Noncommunicable diseases,Paralytic ileus and intestinal obstruction,2000,FMLE,YEARS15-19,9710357.0,2.2,2.3e-07,0.0,228.4,2.352e-05,2.4
USA,United States of America,1360,Noncommunicable diseases,Osteoarthritis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1505,Noncommunicable diseases,Sudden infant death syndrome,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,1180,Noncommunicable diseases,Chronic obstructive pulmonary disease,2000,FMLE,YEARS15-19,9710357.0,2.8,2.9e-07,0.0,3296.6,0.00033949,33.9
USA,United States of America,1320,Noncommunicable diseases,Gynecological diseases,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,33460.1,0.00344582,344.6
USA,United States of America,340,"Communicable, maternal, perinatal and nutritional conditions",Ascariasis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,250,"Communicable, maternal, perinatal and nutritional conditions",Schistosomiasis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,310,"Communicable, maternal, perinatal and nutritional conditions",Trachoma,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,690,Noncommunicable diseases,Melanoma and other skin cancers,2000,FMLE,YEARS15-19,9710357.0,3.5,3.7e-07,0.0,348.3,3.587e-05,3.6
USA,United States of America,1290,Noncommunicable diseases,Urolithiasis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,94.6,9.74e-06,1.0
USA,United States of America,660,Noncommunicable diseases,Liver cancer,2000,FMLE,YEARS15-19,9710357.0,4.4,4.5e-07,0.0,322.9,3.325e-05,3.3
USA,United States of America,830,Noncommunicable diseases,Depressive disorders,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,162504.1,0.01673513,1673.5
USA,United States of America,990,Noncommunicable diseases,Migraine,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,55687.9,0.0057349,573.5
USA,United States of America,550,"Communicable, maternal, perinatal and nutritional conditions",Protein-energy malnutrition,2000,FMLE,YEARS15-19,9710357.0,2.2,2.3e-07,0.0,1424.4,0.00014669,14.7
USA,United States of America,410,"Communicable, maternal, perinatal and nutritional conditions",Otitis media,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,1788.7,0.00018421,18.4
USA,United States of America,490,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,2000,FMLE,YEARS15-19,9710357.0,1.1,1.1e-07,0.0,22730.0,0.0023408,234.1
USA,United States of America,1380,Noncommunicable diseases,Back and neck pain,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,54820.7,0.00564559,564.6
USA,United States of America,1310,Noncommunicable diseases,Infertility,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,680,Noncommunicable diseases,"Trachea, bronchus, lung cancers",2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,4.9,5.1e-07,0.1
USA,United States of America,280,"Communicable, maternal, perinatal and nutritional conditions",Onchocerciasis,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,70,"Communicable, maternal, perinatal and nutritional conditions",Gonorrhoea,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,75.8,7.8e-06,0.8
USA,United States of America,890,Noncommunicable diseases,Eating disorders,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,29993.1,0.00308878,308.9
USA,United States of America,630,Noncommunicable diseases,Oesophagus cancer,2000,FMLE,YEARS15-19,9710357.0,1.2,1.2e-07,0.0,85.8,8.83e-06,0.9
USA,United States of America,365,"Communicable, maternal, perinatal and nutritional conditions",Leprosy,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,60,"Communicable, maternal, perinatal and nutritional conditions",Chlamydia,2000,FMLE,YEARS15-19,9710357.0,0.0,0.0,0.0,199.5,2.055e-05,2.1
USA,United States of America,1220,Noncommunicable diseases,Peptic ulcer disease,2000,FMLE,YEARS15-19,9710357.0,1.1,1.1e-07,0.0,181.6,1.87e-05,1.9
USA,United States of America,1530,Injuries,Road injury,2000,FMLE,YEARS20-24,9329933.0,1351.4,0.00014485,14.5,98238.1,0.01052935,1052.9
USA,United States of America,1620,Injuries,Interpersonal violence,2000,FMLE,YEARS20-24,9329933.0,456.8,4.896e-05,4.9,36279.4,0.0038885,388.9
USA,United States of America,1610,Injuries,Self-harm,2000,FMLE,YEARS20-24,9329933.0,306.5,3.285e-05,3.3,21744.3,0.0023306,233.1
USA,United States of America,870,Noncommunicable diseases,Drug use disorders,2000,FMLE,YEARS20-24,9329933.0,195.0,2.09e-05,2.1,140717.8,0.0150824,1508.2
USA,United States of America,1400,Noncommunicable diseases,Congenital anomalies,2000,FMLE,YEARS20-24,9329933.0,103.7,1.111e-05,1.1,13988.3,0.0014993,149.9
USA,United States of America,770,Noncommunicable diseases,Leukaemia,2000,FMLE,YEARS20-24,9329933.0,91.2,9.78e-06,1.0,6277.9,0.00067288,67.3
USA,United States of America,1150,Noncommunicable diseases,"Cardiomyopathy, myocarditis, endocarditis",2000,FMLE,YEARS20-24,9329933.0,87.9,9.42e-06,0.9,6594.9,0.00070685,70.7
USA,United States of America,760,Noncommunicable diseases,"Lymphomas, multiple myeloma",2000,FMLE,YEARS20-24,9329933.0,72.7,7.8e-06,0.8,5354.8,0.00057394,57.4
USA,United States of America,420,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2000,FMLE,YEARS20-24,9329933.0,77.3,8.28e-06,0.8,10642.1,0.00114064,114.1
USA,United States of America,1140,Noncommunicable diseases,Stroke,2000,FMLE,YEARS20-24,9329933.0,70.2,7.52e-06,0.8,10151.3,0.00108803,108.8
USA,United States of America,100,"Communicable, maternal, perinatal and nutritional conditions",HIV/AIDS,2000,FMLE,YEARS20-24,9329933.0,69.6,7.46e-06,0.7,5830.1,0.00062488,62.5
USA,United States of America,390,"Communicable, maternal, perinatal and nutritional conditions",Lower respiratory infections,2000,FMLE,YEARS20-24,9329933.0,62.6,6.71e-06,0.7,4479.7,0.00048014,48.0
USA,United States of America,800,Noncommunicable diseases,Diabetes mellitus,2000,FMLE,YEARS20-24,9329933.0,53.7,5.75e-06,0.6,7918.3,0.0008487,84.9
USA,United States of America,751,Noncommunicable diseases,Brain and nervous system cancers,2000,FMLE,YEARS20-24,9329933.0,58.9,6.31e-06,0.6,4077.2,0.00043701,43.7
USA,United States of America,1190,Noncommunicable diseases,Asthma,2000,FMLE,YEARS20-24,9329933.0,42.1,4.51e-06,0.5,27739.7,0.0029732,297.3
USA,United States of America,1270,Noncommunicable diseases,Kidney diseases,2000,FMLE,YEARS20-24,9329933.0,37.6,4.03e-06,0.4,7196.3,0.00077131,77.1
USA,United States of America,1130,Noncommunicable diseases,Ischaemic heart disease,2000,FMLE,YEARS20-24,9329933.0,40.7,4.36e-06,0.4,2813.8,0.00030158,30.2
USA,United States of America,1560,Injuries,"Fire, heat and hot substances",2000,FMLE,YEARS20-24,9329933.0,36.7,3.93e-06,0.4,3715.7,0.00039826,39.8
USA,United States of America,1550,Injuries,Falls,2000,FMLE,YEARS20-24,9329933.0,23.4,2.51e-06,0.3,9121.5,0.00097766,97.8
USA,United States of America,1570,Injuries,Drowning,2000,FMLE,YEARS20-24,9329933.0,31.6,3.39e-06,0.3,2297.3,0.00024623,24.6
USA,United States of America,1575,Injuries,Exposure to mechanical forces,2000,FMLE,YEARS20-24,9329933.0,14.3,1.53e-06,0.2,4153.7,0.0004452,44.5
USA,United States of America,170,"Communicable, maternal, perinatal and nutritional conditions",Meningitis,2000,FMLE,YEARS20-24,9329933.0,18.4,1.97e-06,0.2,1350.8,0.00014478,14.5
USA,United States of America,690,Noncommunicable diseases,Melanoma and other skin cancers,2000,FMLE,YEARS20-24,9329933.0,19.6,2.1e-06,0.2,1582.2,0.00016958,17.0
USA,United States of America,710,Noncommunicable diseases,Cervix uteri cancer,2000,FMLE,YEARS20-24,9329933.0,18.3,1.96e-06,0.2,1314.4,0.00014088,14.1
USA,United States of America,970,Noncommunicable diseases,Epilepsy,2000,FMLE,YEARS20-24,9329933.0,19.4,2.08e-06,0.2,9289.4,0.00099565,99.6
USA,United States of America,730,Noncommunicable diseases,Ovary cancer,2000,FMLE,YEARS20-24,9329933.0,17.4,1.86e-06,0.2,1274.6,0.00013662,13.7
USA,United States of America,1120,Noncommunicable diseases,Hypertensive heart disease,2000,FMLE,YEARS20-24,9329933.0,14.0,1.5e-06,0.1,1001.2,0.00010731,10.7
USA,United States of America,620,Noncommunicable diseases,Mouth and oropharynx cancers,2000,FMLE,YEARS20-24,9329933.0,11.5,1.24e-06,0.1,810.0,8.681e-05,8.7
USA,United States of America,700,Noncommunicable diseases,Breast cancer,2000,FMLE,YEARS20-24,9329933.0,11.5,1.24e-06,0.1,924.9,9.914e-05,9.9
USA,United States of America,660,Noncommunicable diseases,Liver cancer,2000,FMLE,YEARS20-24,9329933.0,6.5,7e-07,0.1,445.3,4.773e-05,4.8
USA,United States of America,1242,Noncommunicable diseases,Paralytic ileus and intestinal obstruction,2000,FMLE,YEARS20-24,9329933.0,6.5,6.9e-07,0.1,546.9,5.862e-05,5.9
USA,United States of America,1230,Noncommunicable diseases,Cirrhosis of the liver,2000,FMLE,YEARS20-24,9329933.0,13.0,1.39e-06,0.1,968.4,0.0001038,10.4
USA,United States of America,812,Noncommunicable diseases,Sickle cell disorders and trait,2000,FMLE,YEARS20-24,9329933.0,13.5,1.45e-06,0.1,3228.4,0.00034603,34.6
USA,United States of America,680,Noncommunicable diseases,"Trachea, bronchus, lung cancers",2000,FMLE,YEARS20-24,9329933.0,8.7,9.3e-07,0.1,596.1,6.389e-05,6.4
USA,United States of America,1330,Noncommunicable diseases,Skin diseases,2000,FMLE,YEARS20-24,9329933.0,11.9,1.27e-06,0.1,21582.7,0.00231328,231.3
USA,United States of America,650,Noncommunicable diseases,Colon and rectum cancers,2000,FMLE,YEARS20-24,9329933.0,12.7,1.36e-06,0.1,941.8,0.00010095,10.1
USA,United States of America,811,Noncommunicable diseases,Thalassaemias,2000,FMLE,YEARS20-24,9329933.0,7.3,7.8e-07,0.1,2771.9,0.0002971,29.7
USA,United States of America,745,Noncommunicable diseases,Kidney cancer,2000,FMLE,YEARS20-24,9329933.0,6.9,7.4e-07,0.1,492.0,5.273e-05,5.3
USA,United States of America,1540,Injuries,Poisonings,2000,FMLE,YEARS20-24,9329933.0,10.2,1.09e-06,0.1,1328.6,0.0001424,14.2
USA,United States of America,920,Noncommunicable diseases,Idiopathic intellectual disability,2000,FMLE,YEARS20-24,9329933.0,7.6,8.1e-07,0.1,5592.3,0.0005994,59.9
USA,United States of America,1248,Noncommunicable diseases,Pancreatitis,2000,FMLE,YEARS20-24,9329933.0,14.0,1.5e-06,0.1,1163.2,0.00012468,12.5
USA,United States of America,860,Noncommunicable diseases,Alcohol use disorders,2000,FMLE,YEARS20-24,9329933.0,10.8,1.16e-06,0.1,54315.2,0.0058216,582.2
USA,United States of America,640,Noncommunicable diseases,Stomach cancer,2000,FMLE,YEARS20-24,9329933.0,5.8,6.2e-07,0.1,397.4,4.26e-05,4.3
USA,United States of America,80,"Communicable, maternal, perinatal and nutritional conditions",Trichomoniasis,2000,FMLE,YEARS20-24,9329933.0,0.0,0.0,0.0,745.5,7.99e-05,8.0
USA,United States of America,753,Noncommunicable diseases,Larynx cancer,2000,FMLE,YEARS20-24,9329933.0,0.0,0.0,0.0,23.7,2.54e-06,0.3
USA,United States of America,260,"Communicable, maternal, perinatal and nutritional conditions",Leishmaniasis,2000,FMLE,YEARS20-24,9329933.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,United States of America,365,"Communicable, maternal, perinatal and nutritional conditions",Leprosy,2000,FMLE,YEARS20-24,9329933.0,0.0,0.0,0.0,0.0,0.0,0.0
